,Price,Prediction,Signal,Expected_Return,Signal_Strength,Regime,Volatility,SMA_50,SMA_200
635,390.27,381.20041374981406,0,-0.023239260640546086,0.023239260640546086,bull,0.008020986085833052,372.2916,335.09464999999994
636,389.47,383.0144569200277,0,-0.016575199835603002,0.016575199835603002,bull,0.007752003355808704,373.1146,335.62174999999996
637,393.87,383.3423363593221,0,-0.026728777618701422,0.026728777618701422,bull,0.007980761706675273,373.93600000000004,336.14959999999996
638,398.67,386.2798285466433,0,-0.031078765528775032,0.031078765528775032,bull,0.00824393943956022,374.7788,336.7068
639,396.51,389.9846555423737,0,-0.01645694801550104,0.01645694801550104,bull,0.008141701306304696,375.49839999999995,337.25345
640,398.9,390.815588696003,0,-0.020266761855094014,0.020266761855094014,bull,0.008098674529483312,376.2124,337.8262500000001
641,402.56,392.3150643151999,0,-0.025449462651033664,0.025449462651033664,bull,0.00820182050465234,377.0498,338.38105
642,404.87,394.5843727600575,0,-0.02540476508494709,0.02540476508494709,bull,0.008173322032404569,377.75379999999996,338.95845
643,403.93,396.3606586930156,0,-0.0187392402321799,0.0187392402321799,bull,0.008201393870794244,378.4988000000001,339.56395
644,409.72,396.81627616852523,0,-0.0314940052510856,0.0314940052510856,bull,0.00852465932007414,379.28780000000006,340.19509999999997
645,408.59,399.1546746832133,0,-0.02309240391783133,0.02309240391783133,bull,0.008661790947271583,380.06620000000004,340.78885
646,397.58,399.777561480999,0,0.005527344134511327,0.005527344134511327,bull,0.010424181403670869,380.49440000000004,341.34605000000005
647,403.78,395.30125805556776,0,-0.020998419794026984,0.020998419794026984,bull,0.010707937587375729,381.17299999999994,341.92095
648,411.22,395.76534791857006,0,-0.03758244268622628,0.03758244268622628,bull,0.010787289133766085,381.84860000000003,342.53520000000003
649,405.65,398.83642858982085,0,-0.016796675484233015,0.016796675484233015,bull,0.011544877391216374,382.50020000000006,343.12120000000004
650,405.49,397.94952810972933,0,-0.01859595030770347,0.01859595030770347,bull,0.011120745242642704,383.05299999999994,343.71810000000005
651,414.05,397.6598037642241,0,-0.039585065175162255,0.039585065175162255,bull,0.011752394310152918,383.7853999999999,344.35954999999996
652,414.11,400.8281244856119,0,-0.03207330302187367,0.03207330302187367,bull,0.011341206899787789,384.4954,345.02125
653,420.55,402.0493940320611,0,-0.04399145397203399,0.04399145397203399,bull,0.011631929975281449,385.25239999999997,345.74690000000004
654,415.26,404.857765468657,0,-0.02504993144377732,0.02504993144377732,bull,0.01215823857772406,385.9806,346.34635
655,406.32,404.4470014256239,0,-0.004609663748710581,0.004609663748710581,bull,0.013367025537438775,386.5288,346.8538
656,409.49,400.4851591092348,0,-0.021990380450719663,0.021990380450719663,bull,0.013387466724800031,387.2284,347.36495
657,406.56,400.3997503992915,0,-0.0151521290847808,0.0151521290847808,bull,0.013391996534156262,387.9768,347.86995
658,404.06,399.527224932313,0,-0.011218074215925848,0.011218074215925848,bull,0.013261288629539807,388.60760000000005,348.3632
659,402.79,398.15088917136194,0,-0.011517442907316669,0.011517442907316669,bull,0.013215226701763099,389.28740000000005,348.85515
660,402.18,397.6464983981848,0,-0.011272319861293956,0.011272319861293956,bull,0.013167804123454162,389.91200000000003,349.339
661,411.65,397.55531750738623,0,-0.03423948133757741,0.03423948133757741,bull,0.01403045702779274,390.6604,349.844
662,410.34,401.37542506426576,0,-0.021846700140698495,0.021846700140698495,bull,0.014020737369059696,391.44120000000004,350.35245000000003
663,407.54,402.55440441787243,0,-0.012233389562073874,0.012233389562073874,bull,0.014108755503671458,392.1044,350.85515
664,407.48,401.5626198244095,0,-0.014521891075857697,0.014521891075857697,bull,0.013730059787745705,392.76660000000004,351.33099999999996
665,407.72,401.15139922469854,0,-0.016110567976310924,0.016110567976310924,bull,0.013717434219852795,393.60240000000005,351.81905
666,413.64,401.07326281040906,0,-0.030380855791487586,0.030380855791487586,bull,0.012513921267577194,394.46060000000006,352.3424
667,415.5,403.5016356018186,0,-0.028876929959522075,0.028876929959522075,bull,0.012121925682548206,395.3176,352.87260000000003
668,414.92,405.49204661667346,0,-0.022722340169976266,0.022722340169976266,bull,0.011457437372488714,396.1508,353.38849999999996
669,402.65,406.24507815659047,0,0.008928543788874926,0.008928543788874926,bull,0.012954831206955978,396.7914,353.83175000000006
670,402.09,401.7876957443357,0,-0.0007518323153132292,0.0007518323153132292,bull,0.012957164521286108,397.3624,354.2496
671,409.14,399.44527953088283,0,-0.023695362147717548,0.023695362147717548,bull,0.012666930174484498,398.0536,354.7036
672,406.22,401.76987046718597,0,-0.010954973986544384,0.010954973986544384,bull,0.012751188357598989,398.68480000000005,355.12879999999996
673,404.52,401.85099406659606,0,-0.006597957909136565,0.006597957909136565,bull,0.012162412126603357,399.29380000000003,355.5751
674,415.28,401.4918600615859,0,-0.03320203221540666,0.03320203221540666,bull,0.013435434564048426,400.09380000000004,356.08225000000004
675,415.1,405.8312095281482,0,-0.022329054376901573,0.022329054376901573,bull,0.01244026293621504,400.875,356.5281499999999
676,425.22,407.45749702572823,0,-0.04177250123294247,0.04177250123294247,bull,0.01342093663824652,401.962,356.98979999999995
677,416.42,411.0501415234804,0,-0.01289529435790691,0.01289529435790691,bull,0.014223092377582942,402.87839999999994,357.41585
678,417.32,409.6438295555115,0,-0.018393967326005203,0.018393967326005203,bull,0.014115158464407047,403.86600000000004,357.8605
679,421.41,408.6463640925288,0,-0.030287928401013766,0.030287928401013766,bull,0.01417751595556017,404.9392,358.30465000000004
680,425.23,410.15054876774553,0,-0.03546187059298376,0.03546187059298376,bull,0.014222734751316734,405.95,358.75379999999996
681,429.37,412.2208180677891,0,-0.03994033568300282,0.03994033568300282,bull,0.013482876110565659,407.02160000000003,359.22095
682,428.74,414.670238122046,0,-0.032816536544185336,0.032816536544185336,bull,0.013452288965388743,407.94100000000003,359.69625
683,422.86,415.8124972742796,0,-0.016666278971102472,0.016666278971102472,bull,0.013781982611495392,408.7056,360.19365
684,421.65,414.65117361962797,0,-0.016598663299826892,0.016598663299826892,bull,0.013816906911080232,409.3692,360.6756
685,421.43,413.55228735178713,0,-0.0186928141048641,0.0186928141048641,bull,0.013824267104486455,409.9924,361.14880000000005
686,420.72,412.9957838949561,0,-0.01835951726812113,0.01835951726812113,bull,0.013507432716663265,410.61740000000003,361.59315000000004
687,424.57,412.4899973627925,0,-0.028452322672839543,0.028452322672839543,bull,0.013611705107483602,411.2314,362.04455
688,421.44,413.88966316998005,0,-0.017915567649060233,0.017915567649060233,bull,0.013735990125244693,411.6868,362.46504999999996
689,420.45,413.7251984101534,0,-0.015994295611479623,0.015994295611479623,bull,0.01176858199077062,412.16560000000004,362.8268
690,417.88,413.1896509048343,0,-0.011224153094586213,0.011224153094586213,bull,0.011891770426833273,412.5452,363.20455000000004
691,425.52,411.9342700523138,0,-0.03192735934312409,0.03192735934312409,bull,0.011944371135702337,413.0044,363.6419
692,424.59,413.8125442248583,0,-0.02538320679983437,0.02538320679983437,bull,0.011794700507796905,413.3988,364.09705
693,426.28,414.59265609800815,0,-0.02741705897999396,0.02741705897999396,bull,0.011700095362230512,413.8458,364.5299
694,423.26,415.5094349515438,0,-0.018311593461362206,0.018311593461362206,bull,0.010432644897305908,414.11659999999995,364.9711
695,427.93,415.1312299218774,0,-0.029908559993743436,0.029908559993743436,bull,0.010662074180719665,414.50339999999994,365.46775
696,421.9,416.3516515773535,0,-0.013150861395227505,0.013150861395227505,bull,0.009764186767529149,414.98980000000006,365.9044
