date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-08-31 00:00:00+00:00,1634.18,1647.965,1630.31,1647.89,1823406,81.0401393371,81.7237472143,80.8482233063,81.7200279113,36468120,0.0,1.0
2020-09-01 00:00:00+00:00,1660.71,1665.73,1632.22,1636.63,1826655,82.3557807576,82.6047260999,80.942941554,81.1616365659,36533100,0.0,1.0
2020-09-02 00:00:00+00:00,1728.28,1733.1799,1666.3301,1673.7754,2511180,85.7066247375,85.949614236,82.6344854824,83.003703163,50223600,0.0,1.0
2020-09-03 00:00:00+00:00,1641.84,1709.7143,1615.06,1709.7143,3107763,81.4200041422,84.7859385738,80.0919650453,84.7859385738,62155260,0.0,1.0
2020-09-04 00:00:00+00:00,1591.04,1645.11,1547.6125,1624.26,2608568,78.9007962959,81.5821657497,76.7471959269,80.5481995372,52171360,0.0,1.0
2020-09-08 00:00:00+00:00,1532.39,1563.865,1528.01,1533.51,2610884,75.9923014103,77.5531688702,75.7750941196,76.0478430006,52217680,0.0,1.0
2020-09-09 00:00:00+00:00,1556.96,1569.0,1536.0511,1557.53,1774704,77.2107450478,77.8078171437,76.1738579427,77.23901175,35494080,0.0,1.0
2020-09-10 00:00:00+00:00,1532.02,1584.081,1525.805,1560.64,1618557,75.9739528492,78.5556945754,75.6657466137,77.3932388446,32371140,0.0,1.0
2020-09-11 00:00:00+00:00,1520.72,1575.2,1497.36,1536.0,1597087,75.4135778756,78.1152795186,74.2551389919,76.1713238577,31941740,0.0,1.0
2020-09-14 00:00:00+00:00,1519.28,1563.9999,1515.74,1539.005,1696589,75.3421672594,77.5598586564,75.1666161615,76.3203439281,33931780,0.0,1.0
2020-09-15 00:00:00+00:00,1541.44,1559.57,1531.835,1536.0,1331082,76.4410972963,77.3401767895,75.9647785687,76.1713238577,26621640,0.0,1.0
2020-09-16 00:00:00+00:00,1520.9,1562.0,1519.82,1555.54,1312299,75.4225042026,77.4606822042,75.3689462405,77.1403262458,26245980,0.0,1.0
2020-09-17 00:00:00+00:00,1495.53,1508.2984,1470.0001,1496.0,1879751,74.1643880006,74.7975819664,72.8983422447,74.1876956322,37595020,0.0,1.0
2020-09-18 00:00:00+00:00,1459.99,1503.0032,1437.13,1498.01,3103882,72.4019343222,74.5349892619,71.2682907914,74.2873729505,62077640,0.0,1.0
2020-09-21 00:00:00+00:00,1431.16,1448.36,1406.55,1440.06,2888827,70.9722342787,71.8251944157,69.751807013,71.4135915589,57776540,0.0,1.0
2020-09-22 00:00:00+00:00,1465.46,1469.52,1434.53,1450.09,1583201,72.6731954821,72.874533747,71.1393549567,71.9109863364,31664020,0.0,1.0
2020-09-23 00:00:00+00:00,1415.21,1460.96,1407.7,1458.78,1657350,70.1812625238,72.4500373067,69.8088363245,72.3419295684,33147000,0.0,1.0
2020-09-24 00:00:00+00:00,1428.29,1443.7088,1409.85,1411.03,1450216,70.8299089536,71.5945381256,69.9154563416,69.9739733743,29004320,0.0,1.0
2020-09-25 00:00:00+00:00,1444.96,1450.0,1413.34,1432.63,1323375,71.6565860165,71.9065231729,70.0885279043,71.045132616,26467500,0.0,1.0
2020-09-28 00:00:00+00:00,1464.52,1476.8,1449.3012,1474.21,2007941,72.6265802188,73.235554084,71.8718691878,73.1071141564,40158820,0.0,1.0
2020-09-29 00:00:00+00:00,1469.33,1476.6632,1458.805,1470.39,979102,72.8651115129,73.2287700755,72.3431693361,72.9176776609,19582040,0.0,1.0
2020-09-30 00:00:00+00:00,1469.6,1489.75,1459.88,1466.8,1701608,72.8785010034,73.877753722,72.3964793446,72.7396470276,34032160,0.0,1.0
2020-10-01 00:00:00+00:00,1490.09,1499.04,1479.21,1484.27,1779497,73.8946145619,74.3384513774,73.3550676846,73.6059966551,35589940,0.0,1.0
2020-10-02 00:00:00+00:00,1458.42,1483.2,1450.92,1462.03,1284071,72.3240769144,73.5529346001,71.9521466221,72.5030993617,25681420,0.0,1.0
2020-10-05 00:00:00+00:00,1486.02,1488.21,1464.27,1466.21,1113257,73.69278039,73.8013840353,72.6141825424,72.7103885113,22265140,0.0,1.0
2020-10-06 00:00:00+00:00,1453.44,1486.76,1448.5901,1475.58,1245423,72.0771152003,73.7294775121,71.8366052371,73.1750534231,24908460,0.0,1.0
2020-10-07 00:00:00+00:00,1460.29,1468.96,1436.0,1464.29,1746156,72.4168115339,72.8467629518,71.212253294,72.6151743565,34923120,0.0,1.0
2020-10-08 00:00:00+00:00,1485.93,1490.0,1465.09,1465.09,1187831,73.6883172265,73.8901513984,72.654846921,72.654846921,23756620,0.0,1.0
2020-10-09 00:00:00+00:00,1515.22,1516.52,1489.45,1494.7,1435542,75.1408289946,75.2052969119,73.8628765103,74.1232277149,28710840,0.0,1.0
2020-10-12 00:00:00+00:00,1569.15,1593.86,1532.57,1543.0,2482560,77.8152557495,79.0406420858,76.0012277373,76.5184587971,49651200,0.0,1.0
2020-10-13 00:00:00+00:00,1571.68,1590.0,1563.2,1583.73,1601043,77.9407202348,78.8492219621,77.520191051,78.5382882377,32020860,0.0,1.0
2020-10-14 00:00:00+00:00,1568.08,1587.6841,1550.53,1578.59,1930990,77.7621936945,78.7343748469,76.8918768106,78.2833920107,38619800,0.0,1.0
2020-10-15 00:00:00+00:00,1559.13,1575.105,1545.03,1547.15,1540817,77.3183568791,78.1105684016,76.6191279296,76.7242602255,30816340,0.0,1.0
2020-10-16 00:00:00+00:00,1573.01,1581.13,1563.0,1565.85,1435137,78.0066758733,78.4093524031,77.5102729099,77.6516064209,28702740,0.0,1.0
2020-10-19 00:00:00+00:00,1534.61,1588.15,1528.0,1580.46,1607075,76.1023927768,78.7574791566,75.7745982126,78.3761266303,32141500,0.0,1.0
2020-10-20 00:00:00+00:00,1555.93,1577.5,1525.67,1527.05,2242572,77.159666621,78.2293381416,75.6590518685,75.7274870422,44851440,0.0,1.0
2020-10-21 00:00:00+00:00,1593.31,1618.73,1571.6301,1573.33,2568345,79.0133671977,80.273962935,77.9382456586,78.0225448991,51366900,0.0,1.0
2020-10-22 00:00:00+00:00,1615.33,1621.99,1585.0,1593.05,1434042,80.1053545358,80.4356286354,78.6012684339,79.0004736142,28680840,0.0,1.0
2020-10-23 00:00:00+00:00,1641.0,1642.36,1620.51,1626.07,1375844,81.3783479495,81.4457913092,80.362234391,80.6379587144,27516880,0.0,1.0
2020-10-26 00:00:00+00:00,1590.45,1638.24,1576.5,1625.01,1853254,78.8715377796,81.241477602,78.179747436,80.5853925664,37065080,0.0,1.0
2020-10-27 00:00:00+00:00,1604.26,1606.845,1582.78,1595.67,1229002,79.5563854244,79.6845773985,78.4911770674,79.130401263,24580040,0.0,1.0
2020-10-28 00:00:00+00:00,1516.62,1561.35,1514.62,1559.74,1833959,75.2102559824,77.4284482456,75.1110745712,77.3486072095,36679180,0.0,1.0
2020-10-29 00:00:00+00:00,1567.24,1593.71,1522.24,1522.36,2003064,77.7205375018,79.03320348,75.4889557481,75.4949066328,40061280,0.0,1.0
2020-10-30 00:00:00+00:00,1621.01,1687.0,1604.46,1672.11,4330862,80.3870297438,83.6595204088,79.5663035656,82.9211148019,86617240,0.0,1.0
2020-11-02 00:00:00+00:00,1626.03,1660.77,1616.03,1628.16,2535446,80.6359750861,82.3587561999,80.1400680298,80.7416032891,50708920,0.0,1.0
2020-11-03 00:00:00+00:00,1650.21,1661.7,1616.6201,1631.78,1661653,81.8350783484,82.4048755562,80.1693315052,80.9211216435,33233060,0.0,1.0
2020-11-04 00:00:00+00:00,1749.13,1771.365,1706.0301,1710.28,3570927,86.74059095,87.8432402898,84.6032364961,84.813992036,71418540,0.0,1.0
2020-11-05 00:00:00+00:00,1763.37,1793.64,1750.51,1781.0,2065812,87.4467625983,88.9478732579,86.8090261238,88.3210467386,41316240,0.0,1.0
2020-11-06 00:00:00+00:00,1761.75,1772.43,1740.35,1753.95,1661225,87.3664256551,87.8960543913,86.3051845545,86.9796181512,33224500,0.0,1.0
2020-11-09 00:00:00+00:00,1763.0,1818.06,1760.02,1790.9,2268270,87.4284140372,90.1588782895,87.2806337344,88.8119947244,45365400,0.0,1.0
2020-11-10 00:00:00+00:00,1740.39,1763.0,1717.3,1731.09,2636142,86.3071681827,87.4284140372,85.1621187896,85.8459746203,52722840,0.0,1.0
2020-11-11 00:00:00+00:00,1752.71,1764.22,1747.365,1750.0,1263966,86.9181256762,87.488914698,86.6530633545,86.7837348639,25279320,0.0,1.0
2020-11-12 00:00:00+00:00,1749.84,1768.27,1745.6,1747.63,1248754,86.775800351,87.6897570559,86.5655357591,86.6662048915,24975080,0.0,1.0
2020-11-13 00:00:00+00:00,1777.02,1781.04,1744.55,1757.63,1500574,88.1236757302,88.3230303669,86.5134655182,87.1621119479,30011480,0.0,1.0
2020-11-16 00:00:00+00:00,1781.38,1799.07,1767.69,1771.7,1246785,88.3398912068,89.2171507895,87.6609944466,87.8598531762,24935700,0.0,1.0
2020-11-17 00:00:00+00:00,1770.15,1785.0,1767.0,1776.94,1147114,87.7829875825,88.5194095612,87.6267768597,88.1197084737,22942280,0.0,1.0
2020-11-18 00:00:00+00:00,1746.78,1773.47,1746.14,1765.23,1173466,86.6240527917,87.9476287252,86.5923147401,87.5390013107,23469320,0.0,1.0
2020-11-19 00:00:00+00:00,1763.92,1769.5897,1737.005,1738.38,1249910,87.4740374864,87.7552019101,86.1393036441,86.2074908644,24998200,0.0,1.0
2020-11-20 00:00:00+00:00,1742.19,1774.0,1741.86,1765.21,2313655,86.3964314529,87.9739117992,86.38006652,87.5380094966,46273100,0.0,1.0
2020-11-23 00:00:00+00:00,1734.86,1753.9,1717.72,1749.6,2161975,86.0329315806,86.9771386159,85.1829468859,86.7638985816,43239500,0.0,1.0
2020-11-24 00:00:00+00:00,1768.88,1771.6,1727.69,1730.5,1491698,87.7200073863,87.8548941056,85.6773662211,85.816716104,29833960,0.0,1.0
2020-11-25 00:00:00+00:00,1771.43,1778.54,1756.54,1772.89,1046122,87.8464636857,88.1990536028,87.1080580788,87.9188661159,20922440,0.0,1.0
2020-11-27 00:00:00+00:00,1793.19,1804.0,1772.44,1773.09,884916,88.9255574403,89.4616329683,87.8965502984,87.928784257,17698320,0.0,1.0
2020-11-30 00:00:00+00:00,1760.74,1788.065,1755.0,1781.1844,1823836,87.3163390424,88.6714050739,87.0316883921,88.3301912647,36476720,0.0,1.0
2020-12-01 00:00:00+00:00,1798.1,1824.83,1769.37,1774.37,1693593,89.169047805,90.4946073667,87.7443068321,87.9922603603,33871860,0.0,1.0
2020-12-02 00:00:00+00:00,1827.95,1835.65,1789.4725,1798.1,1222032,90.6493303683,91.0311788017,88.7412039921,89.169047805,24440640,0.0,1.0
2020-12-03 00:00:00+00:00,1826.77,1847.2,1822.65,1824.01,1227298,90.5908133356,91.6039514518,90.3864996284,90.4539429881,24545960,0.0,1.0
2020-12-04 00:00:00+00:00,1827.99,1833.16,1816.99,1824.52,1378166,90.6513139965,90.9076979446,90.1058162345,90.4792342479,27563320,0.0,1.0
2020-12-07 00:00:00+00:00,1819.48,1832.37,1805.78,1819.0,1320946,90.2292970915,90.8685212872,89.5499044243,90.2054935528,26418920,0.0,1.0
2020-12-08 00:00:00+00:00,1818.55,1821.9,1796.2047,1810.1,1096319,90.1831777353,90.3493065992,89.0750585406,89.7641362726,21926380,0.0,1.0
2020-12-09 00:00:00+00:00,1784.13,1834.27,1767.81,1812.01,1507558,88.4762656473,90.9627436279,87.6669453313,89.8588545204,30151160,0.0,1.0
2020-12-10 00:00:00+00:00,1775.33,1781.31,1740.32,1769.8,1362848,88.0398674377,88.3364198574,86.3036968333,87.7656308355,27256960,0.0,1.0
2020-12-11 00:00:00+00:00,1781.77,1784.45,1760.0,1763.06,1220651,88.359231582,88.4921346731,87.2796419203,87.4313894795,24413020,0.0,1.0
2020-12-14 00:00:00+00:00,1760.06,1797.39,1757.215,1775.0,1600173,87.2826173626,89.133838404,87.1415318051,88.0235025048,32003460,0.0,1.0
2020-12-15 00:00:00+00:00,1767.77,1771.42,1749.95,1764.42,1482261,87.6649617031,87.8459677786,86.7812553286,87.4988328392,29645220,0.0,1.0
2020-12-16 00:00:00+00:00,1763.0,1773.0,1756.08,1772.88,1513543,87.4284140372,87.9243210935,87.0852463542,87.9183702089,30270860,0.0,1.0
2020-12-17 00:00:00+00:00,1747.9,1771.7836,1738.66,1768.51,1624744,86.6795943821,87.8639989592,86.221376262,87.7016588252,32494880,0.0,1.0
2020-12-18 00:00:00+00:00,1731.01,1755.11,1720.22,1754.18,4016353,85.8420073639,87.0371433697,85.30692365,86.9910240135,80327060,0.0,1.0
2020-12-21 00:00:00+00:00,1739.37,1740.85,1699.0,1713.51,1828378,86.256585663,86.3299799073,84.2546088764,84.9741700152,36567560,0.0,1.0
2020-12-22 00:00:00+00:00,1723.5,1737.405,1712.575,1734.43,938346,85.4695811645,86.1591399264,84.9278027054,86.0116075771,18766920,0.0,1.0
2020-12-23 00:00:00+00:00,1732.38,1747.99,1725.04,1728.11,1033917,85.9099466306,86.6840575456,85.5459508512,85.6981943175,20678340,0.0,1.0
2020-12-24 00:00:00+00:00,1738.85,1746.0,1729.11,1735.0,346753,86.230798496,86.5853720413,85.7477850231,86.0398742793,6935060,0.0,1.0
2020-12-28 00:00:00+00:00,1776.09,1790.7276,1746.335,1751.635,1390962,88.0775563739,88.8034452868,86.6019849277,86.8648156676,27819240,0.0,1.0
2020-12-29 00:00:00+00:00,1758.72,1792.44,1756.09,1787.79,1299395,87.216165817,88.8883644111,87.0857422612,88.6577676299,25987900,0.0,1.0
2020-12-30 00:00:00+00:00,1739.52,1765.095,1725.6,1762.01,1306130,86.2640242688,87.5323065655,85.5737216464,87.3793192386,26122600,0.0,1.0
2020-12-31 00:00:00+00:00,1751.88,1758.93,1735.42,1735.42,1012240,86.8769653905,87.2265798652,86.0607023757,86.0607023757,20244800,0.0,1.0
2021-01-04 00:00:00+00:00,1728.24,1760.65,1707.85,1757.54,1901855,85.7046411092,87.3118758789,84.6934866213,87.1576487844,38037100,0.0,1.0
2021-01-05 00:00:00+00:00,1740.92,1747.67,1718.015,1725.0,1145347,86.3334512567,86.6681885198,85.1975761441,85.543967223,22906940,0.0,1.0
2021-01-06 00:00:00+00:00,1735.29,1748.0,1699.0,1702.63,2602114,86.054255584,86.6845534526,84.2546088764,84.4346231379,52042280,0.0,1.0
2021-01-07 00:00:00+00:00,1787.25,1788.4,1737.05,1740.06,2265022,88.6309886489,88.6880179603,86.1415352259,86.2908032499,45300440,0.0,1.0
2021-01-08 00:00:00+00:00,1807.21,1809.84,1773.535,1787.98,2051002,89.6208191334,89.7512426892,87.950852121,88.667189864,41020040,0.0,1.0
2021-01-11 00:00:00+00:00,1766.72,1794.315,1760.5201,1786.07,1209735,87.6128914621,88.9813469842,87.3054340463,88.5724716162,24194700,0.0,1.0
2021-01-12 00:00:00+00:00,1746.55,1778.04,1725.31,1753.92,1356464,86.6126469294,88.1742582499,85.5593403417,86.97813043,27129280,0.0,1.0
2021-01-13 00:00:00+00:00,1754.4,1765.035,1738.01,1738.58,1094131,87.0019339687,87.5293311231,86.1891423033,86.2174090055,21882620,0.0,1.0
2021-01-14 00:00:00+00:00,1740.18,1775.01,1733.4,1753.62,1179477,86.2967541345,88.0239984119,85.9605291503,86.9632532183,23589540,0.0,1.0
2021-01-15 00:00:00+00:00,1736.19,1756.0,1721.55,1738.19,1342170,86.0988872191,87.0812790977,85.3728792885,86.1980686303,26843400,0.0,1.0
2021-01-19 00:00:00+00:00,1790.86,1809.275,1741.46,1752.25,1734614,88.8100110962,89.7232239405,86.3602302378,86.8953139516,34692280,0.0,1.0
2021-01-20 00:00:00+00:00,1886.9,1903.71,1825.53,1831.46,2490258,93.5727024655,94.4063222273,90.5293208606,90.823393745,49805160,0.0,1.0
2021-01-21 00:00:00+00:00,1891.25,1934.86,1887.11,1898.0,2063932,93.7884220351,95.9510727079,93.5831165137,94.1231592981,41278640,0.0,1.0
2021-01-22 00:00:00+00:00,1901.05,1910.95,1881.76,1895.68,1272232,94.2744109503,94.7653589361,93.3178062386,94.008108861,25444640,0.0,1.0
2021-01-25 00:00:00+00:00,1899.4,1929.58,1867.53,1920.67,1927320,94.192586286,95.6892337821,92.6121304974,95.2473805949,38546400,0.0,1.0
2021-01-26 00:00:00+00:00,1917.24,1925.0,1884.245,1888.84,1313139,95.0772844745,95.4621083503,93.4410391421,93.6689084345,26262780,0.0,1.0
2021-01-27 00:00:00+00:00,1830.79,1890.0,1809.0,1882.53,2748292,90.7901679723,93.726433653,89.7095864964,93.3559910819,54965840,0.0,1.0
2021-01-28 00:00:00+00:00,1863.11,1898.83,1842.64,1843.94,1773138,92.3929395784,94.1643195838,91.3778178341,91.4422857514,35462760,0.0,1.0
2021-01-29 00:00:00+00:00,1835.74,1857.28,1810.2,1846.17,1612552,91.0356419652,92.1038257646,89.7690953432,91.552873025,32251040,0.0,1.0
2021-02-01 00:00:00+00:00,1901.35,1922.3918,1850.93,1853.57,1602182,94.289288162,95.3327658718,91.7889247838,91.9198442467,32043640,0.0,1.0
2021-02-02 00:00:00+00:00,1927.51,1955.76,1914.49,1922.56,2103864,95.5865810214,96.9875184557,94.940910034,95.3411070285,42077280,0.0,1.0
2021-02-03 00:00:00+00:00,2070.07,2116.5,2018.38,2073.0,4118170,102.656232017,104.9587284797,100.0928884426,102.8015327845,82363400,0.0,1.0
2021-02-04 00:00:00+00:00,2062.37,2078.55,2042.59,2068.89,1852329,102.2743835836,103.0767612008,101.2934794261,102.5977149843,37046580,0.0,1.0
2021-02-05 00:00:00+00:00,2098.0,2102.51,2059.33,2070.0,1535135,104.0413004254,104.2649545078,102.1236278384,102.6527606676,30702700,0.0,1.0
2021-02-08 00:00:00+00:00,2092.91,2123.5469,2072.0,2105.91,1242411,103.7888837337,105.3081892232,102.7519420789,104.433562907,24848220,0.0,1.0
2021-02-09 00:00:00+00:00,2083.51,2105.13,2078.54,2078.54,886247,103.3227311007,104.3948821566,103.0762652937,103.0762652937,17724940,0.0,1.0
2021-02-10 00:00:00+00:00,2095.38,2108.37,2063.09,2094.21,1132741,103.9113727766,104.5555560428,102.3100888916,103.853351651,22654820,0.0,1.0
2021-02-11 00:00:00+00:00,2095.89,2102.03,2077.32,2099.51,945650,103.9366640365,104.2411509691,103.0157646328,104.1161823909,18913000,0.0,1.0
2021-02-12 00:00:00+00:00,2104.11,2108.82,2083.13,2090.25,855865,104.3442996368,104.5778718604,103.3038866326,103.6569724567,17117300,0.0,1.0
2021-02-16 00:00:00+00:00,2121.9,2152.68,2104.36,2104.36,1133838,105.2265182901,106.7529202096,104.3566973132,104.3566973132,22676760,0.0,1.0
2021-02-17 00:00:00+00:00,2128.31,2133.66,2098.92,2100.0,1020252,105.5443947132,105.8097049884,104.0869238746,104.1404818367,20405040,0.0,1.0
2021-02-18 00:00:00+00:00,2117.2,2132.735,2103.71,2110.39,1121855,104.9934419736,105.7638335857,104.3244633546,104.6557292682,22437100,0.0,1.0
2021-02-19 00:00:00+00:00,2101.14,2130.53,2097.41,2119.27,1457612,104.1970152411,105.6544860798,104.0120419091,105.0960947343,29152240,0.0,1.0
2021-02-22 00:00:00+00:00,2064.88,2091.42,2062.14,2067.0,1349856,102.3988562547,103.7149935823,102.2629777213,102.5039885507,26997120,0.0,1.0
2021-02-23 00:00:00+00:00,2070.86,2082.01,2002.02,2025.01,1667377,102.6954086744,103.2483450423,99.2815844984,100.421674821,33347540,0.0,1.0
2021-02-24 00:00:00+00:00,2095.17,2100.78,2038.13,2041.83,1248349,103.9009587284,104.1791625871,101.0723048789,101.2557904898,24966980,0.0,1.0
2021-02-25 00:00:00+00:00,2031.36,2094.88,2021.29,2067.45,1761201,100.7365758018,103.8865774238,100.237197396,102.5263043682,35224020,0.0,1.0
2021-02-26 00:00:00+00:00,2036.86,2071.0099,2016.06,2050.52,2076974,101.0093246828,102.7028423212,99.9778380055,101.6867337218,41539480,0.0,1.0
2021-03-01 00:00:00+00:00,2081.51,2086.52,2046.1,2056.52,1405115,103.2235496895,103.4719991247,101.4675428029,101.9842779556,28102300,0.0,1.0
2021-03-02 00:00:00+00:00,2075.84,2104.37,2071.26,2076.19,1134595,102.9423703885,104.3571932203,102.7152449567,102.9597271355,22691900,0.0,1.0
2021-03-03 00:00:00+00:00,2026.71,2088.518,2010.0,2067.21,1484181,100.5059790206,103.5710813546,99.6773183294,102.5144025989,29683620,0.0,1.0
2021-03-04 00:00:00+00:00,2049.09,2089.24,2020.27,2023.37,2118006,101.6158190127,103.606885844,100.1866148763,100.3403460637,42360120,0.0,1.0
2021-03-05 00:00:00+00:00,2108.54,2118.11,2046.415,2073.12,2195218,104.5639864628,105.0385695157,101.4831638751,102.8074836692,43904360,0.0,1.0
2021-03-08 00:00:00+00:00,2024.17,2128.81,2021.61,2101.13,1647429,100.3800186283,105.5691900661,100.2530664218,104.196519334,32948580,0.0,1.0
2021-03-09 00:00:00+00:00,2052.7,2078.04,2047.83,2070.0,1697306,101.7948414601,103.0514699409,101.5533347236,102.6527606676,33946120,0.0,1.0
2021-03-10 00:00:00+00:00,2055.03,2075.0,2033.37,2071.76,1268592,101.9103878042,102.9007141958,100.8362531201,102.7400403095,25371840,0.0,1.0
2021-03-11 00:00:00+00:00,2114.77,2125.7,2072.38,2074.06,1239080,104.8729365589,105.4149629715,102.770786547,102.8540989325,24781600,0.0,1.0
2021-03-12 00:00:00+00:00,2061.92,2090.26,2047.55,2085.0,1725794,102.252067766,103.6574683638,101.539449326,103.3966212521,34515880,0.0,1.0
2021-03-15 00:00:00+00:00,2066.49,2067.06,2043.51,2062.3,1298325,102.4786972908,102.506963993,101.3391028753,102.2709122342,25966500,0.0,1.0
2021-03-16 00:00:00+00:00,2092.52,2123.56,2070.0,2078.99,1491564,103.7695433585,105.3088388615,102.6527606676,103.0985811112,29831280,0.0,1.0
2021-03-17 00:00:00+00:00,2091.08,2109.78,2054.0,2076.03,1299016,103.6981327424,104.6254789378,101.8593093774,102.9517926226,25980320,0.0,1.0
2021-03-18 00:00:00+00:00,2036.22,2075.5,2033.55,2061.0,1362430,100.9775866312,102.9255095486,100.8451794471,102.2064443168,27248600,0.0,1.0
2021-03-19 00:00:00+00:00,2043.2,2053.1,2017.68,2042.05,2314893,101.3237297565,101.8146777423,100.0581749487,101.266700445,46297860,0.0,1.0
2021-03-22 00:00:00+00:00,2038.59,2057.99,2026.07,2041.84,1954816,101.0951166035,102.0571762929,100.474240969,101.2562863969,39096320,0.0,1.0
2021-03-23 00:00:00+00:00,2052.96,2072.3025,2039.22,2051.7,1366997,101.8077350435,102.7669432673,101.1263587481,101.7452507544,27339940,0.0,1.0
2021-03-24 00:00:00+00:00,2045.06,2078.21,2041.555,2065.37,1154029,101.415968469,103.0599003609,101.2421530457,102.4231557005,23080580,0.0,1.0
2021-03-25 00:00:00+00:00,2044.36,2058.87,2010.73,2044.81,1418907,101.3812549751,102.1008161138,99.7135195445,101.4035707926,28378140,0.0,1.0
2021-03-26 00:00:00+00:00,2035.55,2050.99,2014.0201,2038.86,1493800,100.9443608584,101.7100413534,99.8766779251,101.1085060941,29876000,0.0,1.0
2021-03-29 00:00:00+00:00,2055.95,2058.43,2015.62,2027.88,1229777,101.9560112534,102.0789962034,99.9560180951,100.5640001462,24595540,0.0,1.0
2021-03-30 00:00:00+00:00,2055.54,2070.78,2044.03,2057.63,1036774,101.9356790641,102.691441418,101.3648900422,102.0393236389,20735480,0.0,1.0
2021-03-31 00:00:00+00:00,2068.63,2093.3273,2056.745,2059.12,1459930,102.5848214009,103.8095779352,101.9954358644,102.1132137903,29198600,0.0,1.0
2021-04-01 00:00:00+00:00,2137.75,2142.94,2096.89,2097.95,1698978,106.0125309745,106.2699067367,103.9862547421,104.0388208901,33979560,0.0,1.0
2021-04-05 00:00:00+00:00,2225.55,2237.31,2151.62,2152.94,2164875,110.3665949293,110.9497816276,106.7003540616,106.7658137931,43297500,0.0,1.0
2021-04-06 00:00:00+00:00,2224.75,2237.66,2214.8,2222.5,1353036,110.3269223648,110.9671383746,109.8334948437,110.2153432771,27060720,0.0,1.0
2021-04-07 00:00:00+00:00,2249.68,2255.0,2225.3303,2226.13,1289861,111.5632186563,111.8270412103,110.3556998513,110.3953575386,25797220,0.0,1.0
2021-04-08 00:00:00+00:00,2265.44,2284.005,2257.68,2277.96,1358259,112.3447681772,113.2654196273,111.9599443014,112.9656438117,27165180,0.0,1.0
2021-04-09 00:00:00+00:00,2285.88,2289.04,2253.7139,2256.7,1044365,113.3584022004,113.5151088302,111.7632626038,111.9113454099,20887300,0.0,1.0
2021-04-12 00:00:00+00:00,2254.79,2275.32,2238.465,2266.25,1565851,111.8166271621,112.8347243489,111.0070588926,112.3849366487,31317020,0.0,1.0
2021-04-13 00:00:00+00:00,2267.27,2277.21,2256.09,2261.47,1165804,112.4355191685,112.9284507825,111.8810950795,112.1478930758,23316080,0.0,1.0
2021-04-14 00:00:00+00:00,2254.84,2277.99,2249.19,2275.16,1010967,111.8191066974,112.9671315329,111.5389192106,112.826789836,20219340,0.0,1.0
2021-04-15 00:00:00+00:00,2296.66,2306.5965,2266.0,2276.98,1373612,113.8929900071,114.3857480537,112.3725389723,112.9170449202,27472240,0.0,1.0
2021-04-16 00:00:00+00:00,2297.76,2306.44,2284.45,2303.0,1130090,113.9475397833,114.3779871083,113.2874874913,114.2073950809,22601800,0.0,1.0
2021-04-19 00:00:00+00:00,2302.4,2318.45,2287.845,2291.98,1234445,114.1776406575,114.973571483,113.455847937,113.6609055048,24688900,0.0,1.0
2021-04-20 00:00:00+00:00,2293.63,2309.6,2271.71,2307.89,1088749,113.7427301691,114.5346937381,112.6557019015,114.4498936314,21774980,0.0,1.0
2021-04-21 00:00:00+00:00,2293.29,2295.32,2258.57,2285.25,1196731,113.7258693292,113.8265384616,112.0040800295,113.3271600558,23934620,0.0,1.0
2021-04-22 00:00:00+00:00,2267.92,2303.7621,2256.45,2293.23,1054808,112.4677531272,114.2451881576,111.8989477335,113.7228938868,21096160,0.0,1.0
2021-04-23 00:00:00+00:00,2315.3,2325.82,2278.21,2283.47,1435162,114.8173607602,115.3390549835,112.9780414882,113.2388885998,28703240,0.0,1.0
2021-04-26 00:00:00+00:00,2326.74,2341.26,2313.84,2319.93,1041650,115.3846784327,116.1047354785,114.74495833,115.0469657273,20833000,0.0,1.0
2021-04-27 00:00:00+00:00,2307.12,2337.45,2304.27,2336.0,1598583,114.4117087881,115.9157948901,114.270375277,115.8438883669,31971660,0.0,1.0
2021-04-28 00:00:00+00:00,2379.91,2452.378,2374.85,2407.145,2986439,118.0214162514,121.6151555075,117.7704872809,119.3720191194,59728780,0.0,1.0
2021-04-29 00:00:00+00:00,2429.89,2436.52,2402.28,2410.33,1977677,120.4999597191,120.8287460975,119.1307603365,119.5299655168,39553540,0.0,1.0
2021-04-30 00:00:00+00:00,2410.12,2427.14,2402.16,2404.49,1957130,119.5195514687,120.3635852786,119.1248094518,119.2403557959,39142600,0.0,1.0
2021-05-03 00:00:00+00:00,2395.17,2419.7,2384.5,2402.72,1689389,118.7781704194,119.9946304287,118.2490375903,119.152580247,33787780,0.0,1.0
2021-05-04 00:00:00+00:00,2354.25,2379.26,2311.7,2369.74,1756015,116.7489187448,117.9891822927,114.6388342199,117.5170787751,35120300,0.0,1.0
2021-05-05 00:00:00+00:00,2356.74,2382.2,2351.41,2368.42,1090275,116.8723996018,118.1349789673,116.6080811407,117.4516190436,21805500,0.0,1.0
2021-05-06 00:00:00+00:00,2381.35,2382.71,2342.3382,2350.64,1030859,118.0928268675,118.1602702272,116.1582041774,116.5698962974,20617180,0.0,1.0
