symbol,date,open,high,low,close,volume,change,changePercent,vwap
MSFT,2021-11-29,334.94,339.03,334.74,336.63,28563500,1.69,0.50457,336.335
MSFT,2021-11-30,335.32,337.78,328.99,330.59,42885609,-4.73,-1.41,333.17
MSFT,2021-12-01,335.13,339.28,329.39,330.08,33401146,-5.05,-1.51,333.47
MSFT,2021-12-02,330.3,333.49,327.8,329.49,30766000,-0.81,-0.24523,330.27
MSFT,2021-12-03,331.99,332.7,318.03,323.01,41779300,-8.98,-2.7,326.4325
MSFT,2021-12-06,323.95,327.45,319.23,326.19,30032600,2.24,0.69146,324.205
MSFT,2021-12-07,331.64,335.8,330.1,334.92,31021936,3.28,0.98902,333.115
MSFT,2021-12-08,335.31,335.5,330.8,334.97,24761000,-0.34,-0.1014,334.145
MSFT,2021-12-09,334.41,336.49,332.12,333.1,22214200,-1.31,-0.39173,334.03
MSFT,2021-12-10,334.98,343.0,334.79,342.54,38095700,7.56,2.26,338.8275
MSFT,2021-12-13,340.68,343.79,339.08,339.4,28899431,-1.28,-0.37572,340.7375
MSFT,2021-12-14,333.22,334.64,324.11,328.34,44438700,-4.88,-1.46,330.0775
MSFT,2021-12-15,328.61,335.19,324.5,334.65,35381122,6.04,1.84,330.7375
MSFT,2021-12-16,335.71,336.76,323.02,324.9,35034831,-10.81,-3.22,330.0975
MSFT,2021-12-17,320.88,324.92,317.25,323.8,47983713,2.92,0.91,321.7125
MSFT,2021-12-20,320.05,322.8,317.57,319.91,28326532,-0.14,-0.04374317,320.0825
MSFT,2021-12-21,323.29,327.73,319.8,327.29,24740600,4.0,1.24,324.5275
MSFT,2021-12-22,328.3,333.61,325.75,333.2,24831500,4.9,1.49,330.215
MSFT,2021-12-23,332.75,336.39,332.73,334.69,19617848,1.94,0.58302,334.14
MSFT,2021-12-27,335.46,342.48,335.43,342.45,19947029,6.99,2.08,338.955
MSFT,2021-12-28,343.15,343.81,340.32,341.25,15661500,-1.9,-0.55369,342.1325
MSFT,2021-12-29,341.3,344.3,339.68,341.95,15042000,0.65,0.19045,341.8075
MSFT,2021-12-30,341.91,343.13,338.82,339.32,15994500,-2.59,-0.75751,340.795
MSFT,2021-12-31,338.51,339.36,335.85,336.32,18000800,-2.19,-0.64695,337.51
MSFT,2022-01-03,335.35,338.0,329.78,334.75,28918013,-0.6,-0.17892,334.47
MSFT,2022-01-04,334.83,335.2,326.12,329.01,32674306,-5.82,-1.74,331.29
MSFT,2022-01-05,325.86,326.07,315.98,316.38,40054327,-9.48,-2.91,321.0725
MSFT,2022-01-06,313.15,318.7,311.49,313.88,39646148,0.73,0.23312,314.305
MSFT,2022-01-07,314.15,316.5,310.09,314.04,32720018,-0.11,-0.03501512,313.695
MSFT,2022-01-10,309.49,314.72,304.69,314.27,44289500,4.78,1.54,310.7925
MSFT,2022-01-11,313.38,316.61,309.89,314.98,29386800,1.6,0.51056,313.715
MSFT,2022-01-12,319.67,323.41,317.08,318.27,34372217,-1.4,-0.43795,319.6075
MSFT,2022-01-13,320.47,320.88,304.0,304.8,45366000,-15.67,-4.89,312.5375
MSFT,2022-01-14,304.25,310.82,303.75,310.2,39846414,5.95,1.96,307.255
MSFT,2022-01-18,304.07,309.8,301.74,302.65,42434112,-1.42,-0.467,304.565
MSFT,2022-01-19,306.29,313.91,302.7,303.33,45933900,-2.96,-0.9664,306.5575
MSFT,2022-01-20,309.07,311.65,301.14,301.6,35380700,-7.47,-2.42,305.865
MSFT,2022-01-21,302.69,304.11,295.61,296.03,57984403,-6.66,-2.2,299.61
MSFT,2022-01-24,292.2,297.11,276.05,296.37,86035393,4.17,1.43,290.4325
MSFT,2022-01-25,291.52,294.99,285.17,288.49,72848638,-3.03,-1.04,290.0425
MSFT,2022-01-26,307.99,308.5,293.03,296.71,90428900,-11.28,-3.66,301.5575
MSFT,2022-01-27,302.66,307.3,297.93,299.84,53481317,-2.82,-0.93174,301.9325
MSFT,2022-01-28,300.23,308.48,294.45,308.26,49743700,8.03,2.67,302.855
MSFT,2022-01-31,308.95,312.38,306.37,310.98,46444536,2.03,0.65706,309.67
MSFT,2022-02-01,310.41,310.63,305.13,308.76,40950400,-1.65,-0.53156,308.7325
MSFT,2022-02-02,309.63,315.12,308.88,313.46,36636000,3.83,1.24,311.7725
MSFT,2022-02-03,309.49,311.23,299.96,301.25,43730000,-8.24,-2.66,305.4825
MSFT,2022-02-04,300.21,308.8,299.97,305.94,35096500,5.73,1.91,303.73
MSFT,2022-02-07,306.17,307.84,299.9,300.95,28533300,-5.22,-1.7,303.715
MSFT,2022-02-08,301.25,305.56,299.95,304.56,32421200,3.31,1.1,302.83
MSFT,2022-02-09,309.87,311.93,307.39,311.21,31284700,1.34,0.43244,310.1
MSFT,2022-02-10,304.04,309.12,300.7,302.38,45386200,-1.66,-0.54598,304.06
MSFT,2022-02-11,303.19,304.29,294.22,295.04,39175620,-8.15,-2.69,299.185
MSFT,2022-02-14,293.77,296.76,291.35,295.0,36359500,1.23,0.41869,294.22
MSFT,2022-02-15,300.01,300.8,297.02,300.47,27379488,0.462,0.15333,299.575
MSFT,2022-02-16,298.37,300.87,293.68,299.5,29982121,1.13,0.37872,298.105
MSFT,2022-02-17,296.36,296.8,290.0,290.73,32461600,-5.63,-1.9,293.4725
MSFT,2022-02-18,293.05,293.86,286.31,287.93,34264008,-5.12,-1.75,290.2875
MSFT,2022-02-22,285.0,291.54,284.5,287.72,41736117,2.72,0.95439,287.19
MSFT,2022-02-23,290.18,291.7,280.1,280.27,37811200,-9.91,-3.42,285.5625
MSFT,2022-02-24,272.51,295.16,271.52,294.59,56989700,22.08,8.1,283.445
MSFT,2022-02-25,295.14,297.63,291.65,297.31,32546721,2.17,0.73524,295.4325
MSFT,2022-02-28,294.31,299.14,293.0,298.79,34627500,4.48,1.52,296.31
MSFT,2022-03-01,296.4,299.97,292.15,294.95,31217800,-1.45,-0.4892,295.8675
MSFT,2022-03-02,295.36,301.47,293.7,300.19,31873007,4.83,1.64,297.68
MSFT,2022-03-03,302.89,303.13,294.05,295.92,27314500,-6.97,-2.3,298.9975
MSFT,2022-03-04,294.29,295.66,287.17,289.86,32369655,-4.43,-1.51,291.745
MSFT,2022-03-07,288.53,289.69,278.53,278.91,43157200,-9.62,-3.33,283.915
MSFT,2022-03-08,277.8,283.96,270.0,275.85,48159500,-1.95,-0.70194,276.9025
MSFT,2022-03-09,283.44,289.6,280.78,288.5,35204500,5.06,1.79,285.58
MSFT,2022-03-10,283.02,286.6,280.58,285.59,30628012,2.57,0.90806,283.9475
MSFT,2022-03-11,287.96,289.51,279.43,280.07,27209330,-7.89,-2.74,284.2425
MSFT,2022-03-14,280.34,285.4,275.82,276.44,30660747,-3.9,-1.39,279.5
MSFT,2022-03-15,280.35,287.82,278.73,287.15,34245100,6.8,2.43,283.5125
MSFT,2022-03-16,289.11,294.57,283.2,294.39,37826329,5.28,1.83,290.3175
MSFT,2022-03-17,293.29,295.61,289.37,295.22,30816633,1.93,0.65805,293.3725
MSFT,2022-03-18,295.37,301.0,292.73,300.43,43390625,5.06,1.71,297.3825
MSFT,2022-03-21,298.89,300.14,294.9,299.16,28351245,0.27,0.09033424,298.2725
MSFT,2022-03-22,299.8,305.0,298.77,304.06,27599700,4.26,1.42,301.9075
MSFT,2022-03-23,300.51,303.23,297.72,299.49,25715400,-1.02,-0.33942,300.2375
MSFT,2022-03-24,299.14,304.2,298.32,304.1,24484500,4.96,1.66,301.44
MSFT,2022-03-25,305.23,305.5,299.29,303.68,22566500,-1.55,-0.50781,303.425
MSFT,2022-03-28,304.33,310.8,304.33,310.7,29578200,6.37,2.09,307.54
MSFT,2022-03-29,313.91,315.82,309.05,315.41,30393403,1.5,0.47784,313.5475
MSFT,2022-03-30,313.76,315.95,311.58,313.86,28163600,0.1,0.03187149,313.7875
MSFT,2022-03-31,313.9,315.14,307.89,308.31,33422100,-5.59,-1.78,311.31
MSFT,2022-04-01,309.37,310.13,305.54,309.42,27110529,0.05,0.01616188,308.615
MSFT,2022-04-04,310.09,315.11,309.71,314.97,24335868,4.88,1.57,312.47
MSFT,2022-04-05,313.27,314.87,309.87,310.88,23156719,-2.39,-0.76292,312.2225
MSFT,2022-04-06,305.19,307.0,296.71,299.5,40110400,-5.69,-1.86,302.1
MSFT,2022-04-07,296.66,303.65,296.35,301.37,31411200,4.71,1.59,299.5075
MSFT,2022-04-08,300.44,301.12,296.28,296.97,24361917,-3.47,-1.15,298.7025
MSFT,2022-04-11,291.79,292.61,285.0,285.26,34569300,-6.53,-2.24,288.665
MSFT,2022-04-12,289.24,290.74,280.49,282.06,30966721,-7.18,-2.48,285.6325
MSFT,2022-04-13,282.73,288.58,281.3,287.62,21907200,4.89,1.73,285.0575
MSFT,2022-04-14,288.09,288.31,279.32,279.83,28221607,-8.26,-2.87,283.8875
MSFT,2022-04-18,278.91,282.46,278.34,280.52,20778000,1.61,0.57725,280.0575
MSFT,2022-04-19,279.38,286.17,278.41,285.3,22297720,5.92,2.12,282.315
MSFT,2022-04-20,289.4,289.7,285.37,286.36,22906700,-3.04,-1.05,287.7075
MSFT,2022-04-21,288.58,293.3,280.06,280.81,29454600,-7.77,-2.69,285.6875
MSFT,2022-04-22,281.68,283.2,273.38,274.03,29405800,-7.65,-2.72,278.0725
MSFT,2022-04-25,273.29,281.11,270.77,280.72,35678900,7.43,2.72,276.4725
MSFT,2022-04-26,277.5,278.36,270.0,270.22,46518445,-7.28,-2.62,274.02
MSFT,2022-04-27,282.1,290.97,279.16,283.22,63477700,1.12,0.39702,283.8625
MSFT,2022-04-28,285.19,290.98,281.46,289.63,33646600,4.44,1.56,286.815
MSFT,2022-04-29,288.61,289.88,276.5,277.52,37073923,-11.09,-3.84,283.1275
MSFT,2022-05-02,277.71,284.94,276.22,284.47,35151105,6.76,2.43,280.835
MSFT,2022-05-03,283.96,284.13,280.15,281.78,25978605,-2.18,-0.76771,282.505
MSFT,2022-05-04,282.59,290.88,276.73,289.98,33599320,7.39,2.62,285.045
MSFT,2022-05-05,285.54,286.35,274.34,277.35,43260400,-8.19,-2.87,280.895
MSFT,2022-05-06,274.81,279.25,271.27,274.73,37780322,-0.075,-0.02911102,275.015
MSFT,2022-05-09,270.06,272.36,263.32,264.58,47726000,-5.48,-2.03,267.58
MSFT,2022-05-10,271.69,273.75,265.07,269.5,39336424,-2.19,-0.80607,270.0025
MSFT,2022-05-11,265.68,271.36,259.3,260.55,48975900,-5.13,-1.93,264.2225
MSFT,2022-05-12,257.69,259.88,250.02,255.35,51033802,-2.34,-0.90807,255.735
MSFT,2022-05-13,257.35,263.04,255.35,261.12,34925100,3.77,1.46,259.215
MSFT,2022-05-16,259.96,265.82,255.78,261.5,32550933,1.55,0.5924,260.765
MSFT,2022-05-17,266.11,268.33,262.46,266.82,28828800,0.71,0.26681,265.93
MSFT,2022-05-18,263.0,263.6,252.77,254.08,31356000,-8.92,-3.39,258.3625
MSFT,2022-05-19,253.9,257.67,251.88,253.14,32692300,-0.76,-0.29933,254.1475
MSFT,2022-05-20,257.24,258.54,246.44,252.56,39199300,-4.68,-1.82,253.695
MSFT,2022-05-23,255.49,261.5,253.43,260.65,33175400,5.16,2.02,257.7675
MSFT,2022-05-24,257.89,261.33,253.5,259.62,29043904,1.73,0.67083,258.085
MSFT,2022-05-25,258.14,264.58,257.13,262.52,28547947,4.38,1.7,260.5925
MSFT,2022-05-26,262.27,267.11,261.43,265.9,25002105,3.63,1.38,264.1775
MSFT,2022-05-27,268.48,273.34,267.56,273.24,26910806,4.76,1.77,270.655
MSFT,2022-05-31,272.53,274.77,268.93,271.87,37827700,-0.66,-0.24218,272.025
MSFT,2022-06-01,275.2,277.69,270.04,272.42,25292200,-2.77,-1.01,273.8375
MSFT,2022-06-02,264.45,274.65,261.6,274.58,44008209,10.13,3.83,268.82
MSFT,2022-06-03,270.31,273.45,268.41,270.02,28059000,-0.29,-0.10728,270.5475
MSFT,2022-06-06,272.06,274.18,267.22,268.75,22400342,-3.31,-1.22,270.5525
MSFT,2022-06-07,266.64,273.13,265.94,272.5,22860700,5.87,2.2,269.5525
MSFT,2022-06-08,271.71,273.0,269.61,270.41,17372341,-1.3,-0.47845,271.1825
MSFT,2022-06-09,267.78,272.71,264.63,264.79,26439728,-2.99,-1.12,267.4775
MSFT,2022-06-10,260.58,260.58,252.53,252.99,31445841,-7.59,-2.91,256.67
MSFT,2022-06-13,245.11,249.02,241.53,242.26,46135800,-2.85,-1.16,244.48
MSFT,2022-06-14,243.86,245.74,241.51,244.49,28651500,0.63,0.25834,243.9
MSFT,2022-06-15,248.31,255.3,246.42,251.76,33111729,3.45,1.39,250.4475
MSFT,2022-06-16,245.98,247.42,243.02,244.97,33169200,-1.01,-0.4106,245.3475
MSFT,2022-06-17,244.7,250.5,244.03,247.65,43084800,2.95,1.21,246.72
MSFT,2022-06-21,250.26,254.75,249.51,253.74,29928300,3.49,1.39,252.065
MSFT,2022-06-22,251.89,257.17,250.37,253.13,25961215,1.24,0.49228,253.14
MSFT,2022-06-23,255.57,259.37,253.63,258.86,25861449,3.29,1.29,256.8575
MSFT,2022-06-24,261.81,267.98,261.72,267.7,33923231,5.89,2.25,264.8025
MSFT,2022-06-27,268.21,268.3,263.28,264.89,24615114,-3.31,-1.24,266.17
MSFT,2022-06-28,263.98,266.91,256.32,256.48,27380247,-7.5,-2.84,260.9225
MSFT,2022-06-29,257.59,261.97,255.76,260.26,20069839,2.67,1.04,258.895
MSFT,2022-06-30,257.05,259.53,252.9,256.83,31730900,-0.22,-0.08558646,256.5775
MSFT,2022-07-01,256.39,259.77,254.61,259.58,22837700,3.19,1.24,257.5875
MSFT,2022-07-05,256.16,262.98,254.74,262.85,22971634,6.69,2.61,259.1825
MSFT,2022-07-06,263.75,267.99,262.4,266.21,23824419,2.46,0.9327,265.0875
MSFT,2022-07-07,265.12,269.06,265.02,268.4,20859900,3.28,1.24,266.9
MSFT,2022-07-08,264.79,268.1,263.29,267.66,19658800,2.87,1.08,265.96
MSFT,2022-07-11,265.65,266.53,262.18,264.51,19519108,-1.14,-0.42914,264.7175
MSFT,2022-07-12,265.88,265.94,252.04,253.67,35868500,-12.21,-4.59,259.3825
MSFT,2022-07-13,250.19,253.55,248.11,252.72,29497423,2.53,1.01,251.1425
MSFT,2022-07-14,250.57,255.14,245.94,254.08,25102823,3.51,1.4,251.4325
MSFT,2022-07-15,255.72,260.37,254.77,256.72,29774100,1.0,0.39105,256.895
MSFT,2022-07-18,259.75,260.84,253.3,254.25,20975034,-5.5,-2.12,257.035
MSFT,2022-07-19,257.58,259.72,253.68,259.53,25012600,1.95,0.75705,257.6275
MSFT,2022-07-20,259.9,264.87,258.91,262.27,22788300,2.37,0.91189,261.4875
MSFT,2022-07-21,259.79,264.89,257.03,264.84,22404700,5.05,1.94,261.6375
MSFT,2022-07-22,265.24,265.33,259.07,260.36,21881300,-4.88,-1.84,262.5
MSFT,2022-07-25,261.0,261.5,256.81,258.83,21056000,-2.17,-0.83142,259.535
MSFT,2022-07-26,259.86,259.88,249.57,251.9,39348000,-7.96,-3.06,255.3025
MSFT,2022-07-27,261.16,270.05,258.85,268.74,45994049,7.58,2.9,264.7
MSFT,2022-07-28,269.75,277.84,267.87,276.41,33459327,6.66,2.47,272.9675
MSFT,2022-07-29,277.7,282.0,276.63,280.74,32152800,3.04,1.09,279.2675
MSFT,2022-08-01,277.82,281.28,275.84,278.01,21539600,0.19,0.0683896,278.2375
MSFT,2022-08-02,276.0,277.89,272.38,274.82,22754200,-1.18,-0.42754,275.2725
MSFT,2022-08-03,276.76,283.5,276.61,282.47,23518900,5.71,2.06,279.835
MSFT,2022-08-04,281.8,283.8,280.17,283.65,18098700,1.85,0.65649,282.355
MSFT,2022-08-05,279.15,283.65,278.68,282.91,16774606,3.76,1.35,281.0975
MSFT,2022-08-08,284.05,285.92,279.32,280.32,18757818,-3.73,-1.31,282.4025
MSFT,2022-08-09,279.64,283.08,277.61,282.3,23405238,2.66,0.95122,280.6575
MSFT,2022-08-10,288.17,289.81,286.94,289.16,24687845,0.99,0.34355,288.52
MSFT,2022-08-11,290.85,291.21,286.51,287.02,20065938,-3.83,-1.32,288.8975
MSFT,2022-08-12,288.48,291.91,286.94,291.91,22619700,3.43,1.19,289.81
MSFT,2022-08-15,291.0,294.18,290.11,293.47,18085700,2.47,0.8488,292.19
MSFT,2022-08-16,291.99,294.04,290.42,292.71,18102900,0.72,0.24658,292.29
MSFT,2022-08-17,289.74,293.35,289.47,291.32,18253400,1.58,0.54532,290.97
MSFT,2022-08-18,290.19,291.91,289.08,290.17,17186200,-0.019,-0.00689204,290.3375
MSFT,2022-08-19,288.9,289.25,285.56,286.15,20570033,-2.75,-0.95189,287.465
MSFT,2022-08-22,282.08,282.46,277.22,277.75,25061100,-4.33,-1.54,279.8775
MSFT,2022-08-23,276.44,278.86,275.4,276.44,17527409,0.0,0.0,276.785
MSFT,2022-08-24,275.41,277.23,275.11,275.79,18137019,0.38,0.13798,275.885
MSFT,2022-08-25,277.33,279.02,274.52,278.85,16583407,1.52,0.54808,277.43
MSFT,2022-08-26,279.08,280.34,267.98,268.09,27549307,-10.99,-3.94,273.8725
MSFT,2022-08-29,265.85,267.4,263.85,265.23,20338544,-0.62,-0.23321,265.5825
MSFT,2022-08-30,266.67,267.05,260.66,262.97,22767100,-3.7,-1.39,264.3375
MSFT,2022-08-31,265.39,267.11,261.33,261.47,24791834,-3.92,-1.48,263.825
MSFT,2022-09-01,258.87,260.89,255.41,260.4,23263431,1.53,0.59103,258.8925
MSFT,2022-09-02,261.7,264.74,254.47,256.06,22855400,-5.63,-2.16,259.2425
MSFT,2022-09-06,256.2,257.83,251.94,253.25,21328242,-2.95,-1.15,254.805
MSFT,2022-09-07,254.7,258.83,253.22,258.09,24126700,3.39,1.33,256.21
MSFT,2022-09-08,257.51,260.43,254.79,258.52,20319911,1.01,0.39222,257.8125
MSFT,2022-09-09,260.5,265.23,260.29,264.46,22093190,3.96,1.52,262.62
MSFT,2022-09-12,265.78,267.45,265.16,266.65,18747700,0.87,0.32734,266.26
MSFT,2022-09-13,258.84,260.4,251.59,251.99,33353318,-6.85,-2.65,255.705
MSFT,2022-09-14,253.53,254.23,249.86,252.22,23913000,-1.31,-0.5167,252.46
MSFT,2022-09-15,249.77,251.4,244.02,245.38,31530948,-4.39,-1.76,247.6425
MSFT,2022-09-16,244.26,245.3,242.06,244.74,39791800,0.48,0.19651,244.09
MSFT,2022-09-19,242.47,245.14,240.85,244.52,26826931,2.06,0.84547,243.245
MSFT,2022-09-20,242.07,243.51,239.64,242.45,26660300,0.385,0.15698,241.9175
MSFT,2022-09-21,244.27,247.66,238.9,238.95,28625600,-5.32,-2.18,242.445
MSFT,2022-09-22,237.87,243.86,237.57,240.98,31061200,3.11,1.31,240.07
MSFT,2022-09-23,239.54,241.13,235.2,237.92,34176048,-1.62,-0.6763,238.4475
MSFT,2022-09-26,237.05,241.45,236.9,237.45,27694200,0.405,0.16874,238.2125
MSFT,2022-09-27,239.98,241.8,234.5,236.41,27018732,-3.57,-1.49,238.1725
MSFT,2022-09-28,236.81,242.33,234.73,241.07,29029700,4.26,1.8,238.735
MSFT,2022-09-29,238.89,239.95,234.41,237.5,27484233,-1.39,-0.58186,237.6875
MSFT,2022-09-30,238.29,240.54,232.73,232.9,35694832,-5.39,-2.26,236.115
MSFT,2022-10-03,235.41,241.61,234.66,240.74,28880400,5.33,2.26,238.105
MSFT,2022-10-04,245.09,250.36,244.98,248.88,34888416,3.79,1.55,247.3275
MSFT,2022-10-05,245.99,250.58,244.1,249.2,20347136,3.21,1.3,247.4675
MSFT,2022-10-06,247.93,250.34,246.08,246.79,20239900,-1.14,-0.45981,247.785
MSFT,2022-10-07,240.9,241.32,233.17,234.24,37769602,-6.66,-2.76,237.4075
MSFT,2022-10-10,233.05,234.56,226.73,229.25,29743608,-3.8,-1.63,230.8975
MSFT,2022-10-11,227.62,229.06,224.11,225.41,30474000,-2.21,-0.97092,226.55
MSFT,2022-10-12,225.4,227.86,223.96,225.75,21903937,0.35,0.15528,225.7425
MSFT,2022-10-13,219.85,236.1,219.13,234.24,42551818,14.39,6.55,227.33
MSFT,2022-10-14,235.54,237.24,228.34,228.56,30198600,-6.98,-2.96,232.42
MSFT,2022-10-17,235.82,238.96,235.14,237.53,28142300,1.71,0.72513,236.8625
MSFT,2022-10-18,243.24,243.93,235.37,238.5,26329600,-4.74,-1.95,240.26
MSFT,2022-10-19,237.04,239.61,234.29,236.48,19985700,-0.56,-0.23625,236.855
MSFT,2022-10-20,235.77,241.31,234.87,236.15,21811015,0.38,0.16117,237.025
MSFT,2022-10-21,234.74,243.0,234.5,242.12,26299733,7.38,3.14,238.59
MSFT,2022-10-24,243.76,247.84,241.3,247.25,24911212,3.49,1.43,245.0375
MSFT,2022-10-25,247.26,251.04,245.83,250.66,34775505,3.4,1.38,248.6975
MSFT,2022-10-26,231.17,238.3,230.06,231.32,82684846,0.15,0.06488731,232.7125
MSFT,2022-10-27,231.04,233.69,225.78,226.75,40424645,-4.29,-1.86,229.315
MSFT,2022-10-28,226.24,236.6,226.05,235.87,40647724,9.63,4.26,231.19
MSFT,2022-10-31,233.76,234.92,231.15,232.13,28357300,-1.63,-0.6973,232.99
MSFT,2022-11-01,234.6,235.74,227.33,228.17,30592300,-6.43,-2.74,231.46
MSFT,2022-11-02,229.46,231.3,220.04,220.1,38407008,-9.36,-4.08,225.225
MSFT,2022-11-03,220.09,220.41,213.98,214.25,36633922,-5.84,-2.65,217.1825
MSFT,2022-11-04,217.55,221.59,213.43,221.39,36789100,3.84,1.77,218.49
MSFT,2022-11-07,221.99,228.41,221.28,227.87,33498000,5.88,2.65,224.8875
MSFT,2022-11-08,228.7,231.65,225.84,228.87,28192548,0.17,0.07433319,228.765
MSFT,2022-11-09,227.37,228.63,224.33,224.51,27852910,-2.86,-1.26,226.21
MSFT,2022-11-10,235.43,243.33,235.0,242.98,46268021,7.55,3.21,239.185
MSFT,2022-11-11,242.99,247.99,241.93,247.11,34620246,4.12,1.7,245.005
MSFT,2022-11-14,241.99,243.91,239.21,241.55,31123340,-0.435,-0.18183,241.665
MSFT,2022-11-15,245.66,247.0,240.03,241.97,31390117,-3.69,-1.5,243.665
MSFT,2022-11-16,242.79,243.8,240.42,241.73,24093300,-1.06,-0.43659,242.185
MSFT,2022-11-17,237.78,243.25,237.63,241.68,23123544,3.9,1.64,240.085
MSFT,2022-11-18,243.51,243.74,239.03,241.22,27613523,-2.29,-0.94041,241.875
MSFT,2022-11-21,241.43,244.67,241.19,242.05,26394700,0.62,0.2568,242.335
MSFT,2022-11-22,243.59,245.31,240.71,245.03,19665700,1.44,0.59116,243.66
MSFT,2022-11-23,245.11,248.28,244.27,247.58,19508500,2.48,1.01,246.31
MSFT,2022-11-25,247.31,248.7,246.73,247.49,9200800,0.18,0.07278315,247.5575
MSFT,2022-11-28,246.08,246.65,240.8,241.76,24810271,-4.32,-1.76,243.8225
MSFT,2022-11-29,241.4,242.79,238.21,240.33,17956313,-1.07,-0.44325,240.6825
MSFT,2022-11-30,240.57,255.33,239.86,255.14,47594239,14.57,6.06,247.725
MSFT,2022-12-01,253.87,256.12,250.92,254.69,26041524,0.82,0.323,253.9
MSFT,2022-12-02,249.82,256.06,249.69,255.02,21528520,5.2,2.08,252.6475
MSFT,2022-12-05,252.01,253.82,248.06,250.2,23435300,-1.81,-0.71823,251.0225
MSFT,2022-12-06,250.82,251.86,243.78,245.12,22463727,-5.7,-2.27,247.895
MSFT,2022-12-07,244.83,246.16,242.21,244.37,20481522,-0.46,-0.18789,244.3925
MSFT,2022-12-08,244.84,248.74,243.06,247.4,22611800,2.56,1.05,246.01
MSFT,2022-12-09,244.7,248.31,244.16,245.42,20609743,0.725,0.29424,245.6475
MSFT,2022-12-12,247.45,252.54,247.17,252.51,30665100,5.06,2.04,249.9175
MSFT,2022-12-13,261.69,263.92,253.07,256.92,42196900,-4.77,-1.82,258.9
MSFT,2022-12-14,257.13,262.59,254.31,257.22,35410933,0.09,0.03500175,257.8125
MSFT,2022-12-15,253.72,254.2,247.34,249.01,35568093,-4.71,-1.86,251.0675
MSFT,2022-12-16,248.55,249.84,243.51,244.69,86102000,-3.86,-1.55,246.6475
MSFT,2022-12-19,244.86,245.21,238.71,240.45,29696436,-4.41,-1.8,242.3075
MSFT,2022-12-20,239.4,242.91,238.42,241.8,25150802,2.4,1.0,240.6325
MSFT,2022-12-21,241.69,245.62,240.11,244.43,23690607,2.74,1.13,242.9625
MSFT,2022-12-22,241.26,241.99,233.87,238.19,28651700,-3.06,-1.27,238.8275
MSFT,2022-12-23,236.11,238.87,233.94,238.73,21207000,2.62,1.11,236.9125
MSFT,2022-12-27,238.7,238.93,235.83,236.96,16688648,-1.74,-0.72895,237.605
MSFT,2022-12-28,236.89,239.72,234.17,234.53,17457104,-2.36,-0.99624,236.3275
MSFT,2022-12-29,235.65,241.92,235.65,241.01,19770700,5.36,2.27,238.5575
MSFT,2022-12-30,238.21,239.96,236.66,239.82,21938500,1.61,0.67587,238.6625
MSFT,2023-01-03,243.08,245.75,237.4,239.58,25740036,-3.5,-1.44,241.4525
MSFT,2023-01-04,232.28,232.87,225.96,229.1,50623400,-3.18,-1.37,230.0525
MSFT,2023-01-05,227.2,227.55,221.76,222.31,39585623,-4.89,-2.15,224.705
MSFT,2023-01-06,223.0,225.76,219.35,224.93,43613600,1.93,0.86547,223.26
MSFT,2023-01-09,226.45,231.24,226.41,227.12,27369800,0.67,0.29587,227.805
MSFT,2023-01-10,227.76,231.31,227.33,228.85,27033900,1.09,0.47857,228.8125
MSFT,2023-01-11,231.29,235.95,231.11,235.77,28669331,4.48,1.94,233.53
MSFT,2023-01-12,235.26,239.9,233.56,238.51,27269500,3.25,1.38,236.8075
MSFT,2023-01-13,237.0,239.37,234.92,239.23,21333300,2.23,0.94093,237.63
MSFT,2023-01-17,237.97,240.91,237.09,240.35,29831300,2.38,1.0,239.08
MSFT,2023-01-18,241.57,242.38,235.52,235.81,30028700,-5.75,-2.38,238.82
MSFT,2023-01-19,233.78,235.52,230.68,231.93,28623033,-1.85,-0.79134,232.9775
MSFT,2023-01-20,234.86,240.74,234.51,240.22,35389809,5.37,2.28,237.5825
MSFT,2023-01-23,241.1,245.17,239.65,242.58,31934000,1.48,0.61385,242.125
MSFT,2023-01-24,242.5,243.95,240.44,242.04,40234444,-0.46,-0.18969,242.2325
MSFT,2023-01-25,234.48,243.3,230.9,240.61,66526641,6.13,2.61,237.3225
MSFT,2023-01-26,243.65,248.31,242.0,248.0,33454500,4.35,1.79,245.49
MSFT,2023-01-27,248.99,249.83,246.83,248.16,26498939,-0.83,-0.33335,248.4525
MSFT,2023-01-30,244.51,245.6,242.2,242.71,25867400,-1.8,-0.73617,243.755
MSFT,2023-01-31,243.45,247.95,242.95,247.81,26541100,4.36,1.79,245.54
MSFT,2023-02-01,248.0,255.18,245.47,252.75,31259912,4.75,1.92,250.35
MSFT,2023-02-02,258.82,264.69,257.25,264.6,39940437,5.78,2.23,261.34
MSFT,2023-02-03,259.54,264.2,257.1,258.35,29077300,-1.19,-0.4585,259.7975
MSFT,2023-02-06,257.44,258.3,254.78,256.77,22518000,-0.67,-0.26025,256.8225
MSFT,2023-02-07,260.53,268.77,260.08,267.56,50841400,7.03,2.7,264.235
MSFT,2023-02-08,273.2,276.76,266.21,266.73,54686049,-6.47,-2.37,270.725
MSFT,2023-02-09,273.8,273.98,262.8,263.62,42375102,-10.18,-3.72,268.55
MSFT,2023-02-10,261.53,264.09,260.66,263.1,25818500,1.57,0.60031,262.345
MSFT,2023-02-13,267.64,274.6,267.15,271.32,44630921,3.68,1.37,270.1775
