symbol,date,open,high,low,close,volume,change,changePercent,vwap
TSLA,2020-11-03,136.58,142.59,135.56,141.3,103055100,4.72,3.46,139.82
TSLA,2020-11-04,143.54,145.13,139.03,140.33,96429300,-3.21,-2.24,141.5
TSLA,2020-11-05,142.77,146.67,141.33,146.03,85243500,3.26,2.28,144.68
TSLA,2020-11-06,145.37,145.52,141.43,143.32,65118000,-2.05,-1.41,143.42
TSLA,2020-11-09,146.5,150.83,140.33,140.42,104499000,-6.08,-4.15,143.86
TSLA,2020-11-10,140.03,140.03,132.01,136.79,90852600,-3.24,-2.31,136.28
TSLA,2020-11-11,138.82,139.57,136.86,139.04,52073100,0.22,0.15848,138.49
TSLA,2020-11-12,138.35,141.0,136.51,137.25,59565300,-1.1,-0.79508,138.25
TSLA,2020-11-13,136.95,137.51,133.89,136.17,59313300,-0.78,-0.56955,135.85
TSLA,2020-11-16,136.31,137.48,134.7,136.03,80515800,-0.28,-0.20541,136.07
TSLA,2020-11-17,153.39,154.0,144.34,147.2,183564900,-6.19,-4.04,148.51
TSLA,2020-11-18,149.45,165.33,147.83,162.21,234132000,12.76,8.54,158.46
TSLA,2020-11-19,164.0,169.54,162.52,166.42,187425900,2.42,1.48,166.16
TSLA,2020-11-20,166.0,167.5,163.02,163.2,98735700,-2.8,-1.69,164.57
TSLA,2020-11-23,167.83,175.33,167.26,173.95,150780900,6.12,3.65,172.18
TSLA,2020-11-24,180.13,186.66,175.4,185.13,160945500,5.0,2.78,182.4
TSLA,2020-11-25,183.35,191.33,181.79,191.33,146790600,7.98,4.35,188.15
TSLA,2020-11-27,193.72,199.59,192.82,195.25,112683300,1.53,0.7898,195.89
TSLA,2020-11-30,200.74,202.6,184.84,189.2,189009300,-11.54,-5.75,192.21
TSLA,2020-12-01,199.2,199.28,190.68,194.92,120310500,-4.28,-2.15,194.96
TSLA,2020-12-02,185.48,190.51,180.4,189.61,143327100,4.13,2.23,186.84
TSLA,2020-12-03,196.67,199.66,194.14,197.79,127656000,1.12,0.56948,197.2
TSLA,2020-12-04,197.0,199.68,195.17,199.68,88203900,2.68,1.36,198.18
TSLA,2020-12-07,201.64,216.26,201.02,213.92,168929100,12.28,6.09,210.4
TSLA,2020-12-08,208.5,217.09,206.17,216.63,192795000,8.13,3.9,213.3
TSLA,2020-12-09,217.9,218.11,196.0,201.49,213873600,-16.41,-7.53,205.2
TSLA,2020-12-10,191.46,209.25,188.78,209.02,201249600,17.56,9.17,202.35
TSLA,2020-12-11,205.0,208.0,198.93,203.33,139425000,-1.67,-0.81463,203.42
TSLA,2020-12-14,206.33,214.25,203.4,213.28,156121800,6.95,3.37,210.31
TSLA,2020-12-15,214.43,215.63,207.93,211.08,135214500,-3.35,-1.56,211.55
TSLA,2020-12-16,209.41,210.83,201.67,207.59,126287400,-1.82,-0.86911,206.7
TSLA,2020-12-17,209.4,219.61,206.5,218.63,168810300,9.23,4.41,214.91
TSLA,2020-12-18,222.97,231.67,209.51,231.67,666378600,8.7,3.9,224.28
TSLA,2020-12-21,222.08,222.83,215.36,216.62,174135900,-5.46,-2.46,218.27
TSLA,2020-12-22,216.0,216.63,204.74,213.45,155148000,-2.55,-1.18,211.61
TSLA,2020-12-23,210.73,217.17,207.52,215.33,99519000,4.6,2.18,213.34
TSLA,2020-12-24,214.33,222.03,213.67,220.59,68596800,6.26,2.92,218.76
TSLA,2020-12-28,224.84,227.13,220.27,221.23,96835800,-3.61,-1.61,222.88
TSLA,2020-12-29,220.33,223.3,218.33,222.0,68732400,1.67,0.75795,221.21
TSLA,2020-12-30,224.0,232.2,222.79,231.59,128538000,7.59,3.39,228.86
TSLA,2020-12-31,233.33,239.57,230.37,235.22,148949700,1.89,0.81001,235.06
TSLA,2021-01-04,239.82,248.16,239.06,243.26,145914600,3.44,1.43,243.49
TSLA,2021-01-05,241.22,246.95,239.73,245.04,96735600,3.82,1.58,243.91
TSLA,2021-01-06,252.83,258.0,249.7,251.99,134100000,-0.84,-0.33224,253.23
TSLA,2021-01-07,259.21,272.33,258.4,272.01,154496700,12.8,4.94,267.58
TSLA,2021-01-08,285.33,294.83,279.46,293.34,225166500,8.01,2.81,289.21
TSLA,2021-01-11,283.13,284.81,267.87,270.4,177904800,-12.73,-4.5,274.36
TSLA,2021-01-12,277.0,289.33,275.78,283.15,138812100,6.15,2.22,282.75
TSLA,2021-01-13,284.25,286.82,277.33,284.8,99937500,0.55,0.19349,282.99
TSLA,2021-01-14,281.13,287.67,279.58,281.67,93798900,0.54,0.19208,282.97
TSLA,2021-01-15,284.0,286.63,273.03,275.39,116332800,-8.61,-3.03,278.35
TSLA,2021-01-19,279.27,283.33,277.67,281.52,76101000,2.25,0.80567,280.84
TSLA,2021-01-20,286.25,286.5,279.09,283.48,76997700,-2.77,-0.96769,283.03
TSLA,2021-01-21,285.0,285.24,280.47,281.66,61563300,-3.34,-1.17,282.46
TSLA,2021-01-22,278.1,282.67,276.21,282.21,60199500,4.11,1.48,280.36
TSLA,2021-01-25,285.0,300.13,279.61,293.6,123520200,8.6,3.02,291.11
TSLA,2021-01-26,297.13,298.63,290.53,294.36,69394800,-2.77,-0.93225,294.51
TSLA,2021-01-27,290.12,297.17,286.22,288.05,82002000,-2.07,-0.7135,290.48
TSLA,2021-01-28,273.33,282.67,267.0,278.48,79134000,5.15,1.88,276.05
TSLA,2021-01-29,276.67,280.8,260.03,264.51,104972400,-12.16,-4.4,268.45
TSLA,2021-02-01,271.43,280.67,265.19,279.94,76174200,8.51,3.14,275.26
TSLA,2021-02-02,281.56,293.5,280.73,290.93,73038600,9.37,3.33,288.39
TSLA,2021-02-03,292.34,292.69,284.35,284.9,55030500,-7.44,-2.54,287.31
TSLA,2021-02-04,285.0,285.5,277.81,283.33,47438100,-1.67,-0.58596,282.21
TSLA,2021-02-05,281.67,288.26,279.66,284.08,55699800,2.41,0.85561,284.0
TSLA,2021-02-08,289.89,292.59,284.92,287.81,60485100,-2.08,-0.71751,288.44
TSLA,2021-02-09,285.04,286.6,280.58,283.15,45473100,-1.89,-0.66306,283.45
TSLA,2021-02-10,281.21,281.61,266.67,268.27,108648300,-12.94,-4.6,272.18
TSLA,2021-02-11,270.81,276.63,267.24,270.55,64868400,-0.26,-0.09600827,271.47
TSLA,2021-02-12,267.09,272.44,261.78,272.04,71304900,4.95,1.85,268.75
TSLA,2021-02-16,272.67,273.67,264.15,265.41,59406900,-7.26,-2.66,267.74
TSLA,2021-02-17,259.7,266.61,254.0,266.05,77989500,6.35,2.45,262.22
TSLA,2021-02-18,260.3,264.9,258.76,262.46,53871300,2.16,0.82981,262.04
TSLA,2021-02-19,265.0,265.6,259.12,260.43,56874900,-4.57,-1.72,261.72
TSLA,2021-02-22,254.21,256.17,236.73,238.17,111809100,-16.04,-6.31,243.69
TSLA,2021-02-23,220.71,237.87,206.33,232.95,199820700,12.24,5.55,225.72
TSLA,2021-02-24,237.28,248.33,231.39,247.34,110301000,10.06,4.24,242.35
TSLA,2021-02-25,242.05,245.74,223.53,227.41,117071700,-14.64,-6.05,232.22
TSLA,2021-02-26,233.33,235.57,219.84,225.17,123267600,-8.16,-3.5,226.86
TSLA,2021-03-01,230.04,239.67,228.35,239.48,81408600,9.44,4.1,235.83
TSLA,2021-03-02,239.43,240.37,228.33,228.81,71196600,-10.62,-4.44,232.51
TSLA,2021-03-03,229.33,233.57,217.24,217.73,90624000,-11.6,-5.06,222.85
TSLA,2021-03-04,218.6,222.82,200.0,207.15,197758500,-11.45,-5.24,209.99
TSLA,2021-03-05,208.69,209.28,179.83,199.32,268189500,-9.37,-4.49,196.14
TSLA,2021-03-08,200.18,206.71,186.26,187.67,155361000,-12.51,-6.25,193.55
TSLA,2021-03-09,202.73,226.03,198.4,224.53,202569900,21.8,10.75,216.32
TSLA,2021-03-10,233.43,239.28,218.35,222.69,181817100,-10.74,-4.6,226.77
TSLA,2021-03-11,233.13,234.17,225.73,233.2,108761700,0.07,0.03002617,231.03
TSLA,2021-03-12,223.33,231.63,222.05,231.24,100751400,7.91,3.54,228.31
TSLA,2021-03-15,231.36,237.73,228.01,235.98,88006800,4.62,2.0,233.91
TSLA,2021-03-16,234.45,235.97,223.67,225.63,96587100,-8.82,-3.76,228.42
TSLA,2021-03-17,218.96,234.58,217.0,233.94,121117500,14.98,6.84,228.51
TSLA,2021-03-18,228.1,229.74,217.33,217.72,99674400,-10.38,-4.55,221.6
TSLA,2021-03-19,215.53,219.08,208.21,218.29,128682000,2.76,1.28,215.19
TSLA,2021-03-22,228.2,233.21,222.92,223.33,118536600,-4.87,-2.13,226.49
TSLA,2021-03-23,225.26,225.93,219.17,220.72,91475700,-4.54,-2.02,221.94
TSLA,2021-03-24,222.64,222.67,210.04,210.09,101385600,-12.55,-5.64,214.27
TSLA,2021-03-25,204.33,215.17,203.17,213.46,117674700,9.13,4.47,210.6
TSLA,2021-03-26,213.96,214.61,199.96,206.24,101558400,-7.72,-3.61,206.94
TSLA,2021-03-29,205.21,205.49,198.67,203.76,85911000,-1.45,-0.70659,202.64
TSLA,2021-03-30,200.58,212.55,197.0,211.87,118297200,11.29,5.63,207.14
TSLA,2021-03-31,215.54,224.0,213.7,222.64,100011900,7.1,3.29,220.12
TSLA,2021-04-01,229.46,230.81,219.81,220.58,105895200,-8.88,-3.87,223.73
TSLA,2021-04-05,235.9,236.05,228.23,230.35,125528400,-5.55,-2.35,231.55
TSLA,2021-04-06,230.1,232.18,227.12,230.54,84815400,0.44,0.19122,229.95
TSLA,2021-04-07,229.0,230.46,222.61,223.66,78928200,-5.34,-2.33,225.58
TSLA,2021-04-08,225.79,229.85,223.88,227.93,71772900,2.14,0.94778,227.22
