date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2023-02-06 00:00:00+00:00,256.77,258.3,254.78,257.44,22517997,250.2126336795,251.7035606941,248.2734540985,250.8655232872,22517997,0.0,1.0
2023-02-07 00:00:00+00:00,267.56,268.775,260.08,260.53,50841365,260.7270797495,261.9110512023,253.4381032339,253.8766111794,50841365,0.0,1.0
2023-02-08 00:00:00+00:00,266.73,276.76,266.21,273.2,54686049,259.9182762057,269.6921310789,259.4115559132,266.2230459993,54686049,0.0,1.0
2023-02-09 00:00:00+00:00,263.62,273.98,262.8,273.8,42375102,256.8876990715,266.9831264381,256.0886401487,266.8077232599,42375102,0.0,1.0
2023-02-10 00:00:00+00:00,263.1,264.09,260.662,261.53,25818489,256.380978779,257.345696259,254.0052401767,254.8510732804,25818489,0.0,1.0
2023-02-13 00:00:00+00:00,271.32,274.6,267.15,267.64,44630921,264.3910572494,267.5872929407,260.3275502881,260.8050367176,44630921,0.0,1.0
2023-02-14 00:00:00+00:00,272.17,274.97,269.28,272.67,37047924,265.2193500353,267.9478439181,262.4031545633,265.7065810858,37047924,0.0,1.0
2023-02-15 00:00:00+00:00,269.32,270.73,266.18,268.32,28962163,263.104767276,264.4822279988,260.037230631,262.1278447776,28962163,0.68,1.0
2023-02-16 00:00:00+00:00,262.15,266.74,261.9,264.02,29603616,256.1002329623,260.5843072301,255.8560023377,257.9270780344,29603616,0.0,1.0
2023-02-17 00:00:00+00:00,258.06,260.09,256.0,259.39,30000055,252.1046199438,254.0877726156,250.092159597,253.4039268667,30000055,0.0,1.0
2023-02-21 00:00:00+00:00,252.67,255.49,251.59,254.48,28397444,246.8390076772,249.5939291228,245.7839313789,248.6072373994,28397444,0.0,1.0
2023-02-22 00:00:00+00:00,251.51,254.34,250.34,254.09,22491056,245.7057775791,248.4704682496,244.5627782559,248.226237625,22491056,0.0,1.0
2023-02-23 00:00:00+00:00,254.77,256.84,250.48,255.56,29219095,248.8905449239,250.9127744957,244.6995474057,249.6623136977,29219095,0.0,1.0
2023-02-24 00:00:00+00:00,249.22,251.0,248.1,249.96,24990905,243.4686250577,245.2075471049,242.3744718594,244.1915477065,24990905,0.0,1.0
2023-02-27 00:00:00+00:00,250.16,252.82,249.39,252.46,21190042,244.3869322062,246.985546052,243.6347018824,246.6338539526,21190042,0.0,1.0
2023-02-28 00:00:00+00:00,249.42,251.49,248.73,249.07,22490950,243.6640095574,245.6862391291,242.9899330334,243.3220866829,22490950,0.0,1.0
2023-03-01 00:00:00+00:00,246.27,250.93,245.79,250.76,27565259,240.5867036873,245.13916253,240.1177808881,244.9730857053,27565259,0.0,1.0
2023-03-02 00:00:00+00:00,251.11,251.4,245.61,246.55,24833646,245.3150085797,245.5983161042,239.9419348384,240.8602419869,24833646,0.0,1.0
2023-03-03 00:00:00+00:00,255.29,255.62,251.39,252.19,30760136,249.3985446231,249.7209290476,245.5885468793,246.370084878,30760136,0.0,1.0
2023-03-06 00:00:00+00:00,256.87,260.12,255.98,256.425,24109849,250.9420821706,254.1170802905,250.072621147,250.5073516588,24109849,0.0,1.0
2023-03-07 00:00:00+00:00,254.15,257.69,253.39,256.3,21473179,248.2848529749,251.7431586193,247.5423918761,250.3852363465,21473179,0.0,1.0
2023-03-08 00:00:00+00:00,253.7,254.5417,250.81,254.04,17340217,247.8452378506,248.6675135175,245.0219318302,248.1773915001,17340217,0.0,1.0
2023-03-09 00:00:00+00:00,252.32,259.56,251.58,255.82,26653387,246.4970848028,253.5700036914,245.774162154,249.9163135473,26653387,0.0,1.0
2023-03-10 00:00:00+00:00,248.59,252.79,247.6,251.08,28333930,242.8531638837,246.9562383771,241.8860106102,245.2857009047,28333930,0.0,1.0
2023-03-13 00:00:00+00:00,253.92,257.91,245.73,247.4,33339721,248.0601608003,251.958081569,240.0591655382,241.6906261105,33339721,0.0,1.0
2023-03-14 00:00:00+00:00,260.79,261.07,255.86,256.75,33620293,254.7716183645,255.045156664,249.9553904472,250.8248514708,33620293,0.0,1.0
2023-03-15 00:00:00+00:00,265.44,266.48,259.21,259.98,46028047,259.3143079821,260.3303073805,253.228080817,253.9803111407,46028047,0.0,1.0
2023-03-16 00:00:00+00:00,276.2,276.56,263.28,265.205,54832140,269.8259940652,270.1776861646,257.2041553855,259.084731195,54832140,0.0,1.0
2023-03-17 00:00:00+00:00,279.43,283.33,276.3201,278.26,69527371,272.9814537351,276.791451479,269.9433224573,271.838454412,69527371,0.0,1.0
2023-03-20 00:00:00+00:00,272.23,277.48,269.85,276.98,43466649,265.9476117465,271.0764548632,263.6225362002,270.587993614,43466649,0.0,1.0
2023-03-21 00:00:00+00:00,273.78,275.0,269.5191,274.88,34558704,267.461841619,268.6536870671,263.2992725455,268.5364563673,34558704,0.0,1.0
2023-03-22 00:00:00+00:00,272.29,281.04,272.18,273.4,34873330,266.0062270964,274.5542989576,265.8987656215,267.0906110696,34873330,0.0,1.0
2023-03-23 00:00:00+00:00,277.66,281.06,275.2,277.94,36610879,271.2523009129,274.5738374076,268.8490715668,271.5258392125,36610879,0.0,1.0
2023-03-24 00:00:00+00:00,280.57,280.63,275.28,277.24,28199962,274.0951453833,274.1537607332,268.9272253667,270.8419934636,28199962,0.0,1.0
2023-03-27 00:00:00+00:00,276.38,281.4589,275.52,280.5,26840212,270.0018401149,274.9635317922,269.1616867663,274.0267608084,26840212,0.0,1.0
2023-03-28 00:00:00+00:00,275.23,276.14,272.0451,275.79,21878647,268.8783792417,269.7673787153,265.7669787765,269.4254558409,21878647,0.0,1.0
